-8.14 -4.21 -5.90
-4.09 -4.95 7.30
5.67 -3.09 -10.02
-6.81 -0.66 -7.69
4.02 3.10 6.05
-8.95 -3.99 -4.12
-7.56 -1.85 -6.78
5.76 2.13 -1.69
1.95 3.52 -11.00
11.38 -0.99 -4.40
3.13 -2.79 -10.83
1.62 -1.24 7.47
10.89 3.12 -5.30
6.23 -2.29 -0.31
6.48 -1.01 12.00
6.23 -2.58 -0.31
8.41 -2.41 10.51
-6.72 2.73 -7.78
5.53 0.32 -10.08
6.07 3.41 -0.88
6.11 0.54 2.78
-2.86 -1.43 7.69
5.28 -2.85 -2.50
10.15 2.21 8.54
-8.19 3.37 3.73
5.41 -3.22 -10.13
12.60 1.34 0.73
8.87 -4.11 10.06
1.45 4.32 -11.03
12.43 0.98 -1.09
5.66 1.49 3.94
-9.48 -1.37 -0.92
5.59 -4.58 4.06
-0.25 -0.66 -10.97
8.72 0.39 -7.99
4.01 4.23 -3.80
0.68 2.92 -4.80
-6.03 2.91 6.17
-7.24 -2.01 -7.19
6.00 -2.62 -1.10
4.95 4.34 5.07
-8.84 4.59 -4.45
-9.19 0.82 -3.32
11.53 1.89 6.13
9.53 1.44 9.34
-6.82 0.28 5.48
-5.20 -0.73 6.74
-1.29 -0.01 7.91
-6.70 -1.53 5.60
3.02 -4.93 6.80
5.84 -1.63 3.53
5.48 3.40 -2.19
12.54 -1.62 -0.32
-2.87 -1.87 7.69
10.05 -2.26 8.68
5.46 -4.15 -2.22
5.63 2.08 4.00
7.53 -1.56 11.26
-8.89 -0.09 2.27
1.95 -1.90 -4.72
3.34 1.10 6.59
-8.42 0.67 -5.39
-3.92 4.66 -9.87
11.56 4.73 6.06
-9.30 -3.03 -2.85
6.18 -2.35 2.52
3.07 1.45 13.57
-5.40 -0.68 6.61
4.83 2.26 12.90
-2.69 -2.99 7.73
5.35 -2.44 -2.39
-9.43 -0.89 -1.98
7.95 -1.85 -8.64
-1.56 1.16 7.90
-6.77 3.22 -7.73
-8.13 0.05 -5.92
4.03 -0.43 -3.79
5.68 -4.29 3.89
9.49 2.10 -7.21
10.98 -3.29 7.24
7.81 -0.35 11.04
-8.93 1.54 2.15
-9.43 -0.57 -1.96
12.56 -1.31 2.04
5.75 -1.16 -1.70
1.45 -2.78 13.96
-0.72 3.85 7.91
-9.42 -3.42 -2.04
-7.43 1.07 4.81
6.04 -2.40 3.00
6.03 -4.42 -1.01
1.43 -0.39 13.96
5.16 -0.38 12.75
2.25 -1.52 -4.65
1.40 -2.94 7.54
-6.52 3.80 -7.99
-8.65 2.21 2.84
1.27 2.96 -11.04
6.28 -4.79 1.98
9.94 3.35 8.82
-8.90 -0.68 -4.28
6.29 0.03 0.02
10.99 1.43 -5.12
10.90 -3.55 7.38
-9.09 -3.91 1.66
12.58 0.82 0.12
6.52 2.93 11.98
0.70 -4.92 -4.81
6.16 -2.17 -0.58
-7.95 0.22 -6.21
-1.03 -1.59 7.92
-6.59 -1.79 -7.91
-5.08 -4.73 6.81
1.39 -2.08 -4.80
6.40 1.41 -9.65
6.98 -1.88 -9.32
1.00 0.38 7.66
4.98 -1.99 -2.89
11.32 3.10 -4.52
11.84 -1.42 5.34
1.37 1.19 -4.80
-0.43 0.44 7.90
-4.06 -2.58 -9.79
-7.16 0.36 -7.29
12.15 -4.50 -2.35
12.56 -2.44 2.08
-2.17 1.54 -10.57
10.90 1.83 -5.29
0.22 -2.57 -4.75
12.34 3.33 -1.59
-8.38 3.48 3.39
8.23 1.95 10.68
3.53 0.91 6.45
5.84 -2.99 -1.51
3.73 0.76 -10.70
11.10 3.06 -4.93
6.33 4.36 0.35
11.77 -4.15 5.52
0.03 4.58 -4.72
4.87 -0.72 -3.01
9.13 -4.75 -7.59
2.45 1.77 13.74
12.61 3.70 0.95
-7.55 -4.51 -6.80
1.39 -3.31 7.55
-4.52 1.49 -9.53
0.93 -4.80 14.04
12.60 -2.70 0.68
-0.83 0.53 7.92
11.80 2.34 -3.41
11.87 1.67 5.26
2.34 0.53 -4.62
6.34 3.58 -9.69
-4.10 1.59 7.29
-9.12 -2.23 -3.60
0.93 3.59 7.68
5.05 -1.46 4.92
-8.14 -2.90 3.81
-6.73 -1.41 -7.78
-3.66 2.92 -9.99
7.60 0.63 -8.90
5.61 -4.18 -1.97
8.17 3.76 -8.46
9.57 -1.58 -7.12
0.56 2.25 14.09
12.26 4.57 -1.95
4.67 0.23 -3.23
3.44 -4.18 13.45
6.31 -3.62 0.17
0.19 -3.52 -4.75
-7.62 0.58 4.57
9.12 -0.64 -7.60
2.70 -4.57 6.98
2.13 -4.53 -10.98
-2.27 0.92 -10.54
-1.50 -2.12 7.90
1.93 1.05 -4.72
11.28 -3.10 6.66
5.29 -3.19 -2.48
4.29 1.99 -10.54
7.31 0.12 -9.10
11.86 1.27 5.28
-9.46 -4.80 -0.45
3.88 4.00 -3.90
4.91 0.85 5.12
-4.17 -3.20 7.26
3.81 -0.86 -10.68
5.75 3.42 3.75
-7.96 -4.01 4.10
11.24 3.93 -4.67
2.21 1.23 7.23
2.98 2.41 -4.39
-9.42 -0.59 -2.06
5.78 0.72 3.67
3.15 1.66 -4.32
-5.20 -3.64 6.74
-1.47 4.87 7.90
11.56 -1.05 6.06
1.98 -4.39 13.85
1.55 -2.12 -4.78
3.56 1.11 -10.74
-9.26 0.90 -3.01
11.46 0.35 6.27
5.11 2.88 4.85
-5.21 -3.56 6.73
-9.31 -3.97 0.79
1.32 -4.13 -11.04
-6.73 1.48 5.57
3.40 -4.04 6.54
1.21 -3.41 -4.81
-6.84 -4.98 5.46
9.25 -3.29 9.66
12.56 4.15 2.02
5.93 -2.70 12.34
-9.24 -2.57 -3.10
6.30 -3.78 -9.71
5.24 3.08 -2.56
4.08 2.63 -3.75
10.26 3.11 -6.27
5.07 4.14 -10.27
3.17 -1.69 13.54
1.41 3.00 7.54
4.68 1.60 -10.41
-9.00 -3.14 -3.98
-5.71 1.07 -8.71
6.13 3.14 -0.69
0.08 1.20 7.84
-2.18 5.00 7.83
1.91 -4.18 7.36
7.88 3.21 10.98
4.34 3.95 -3.54
1.99 -3.74 -4.71
-7.77 1.75 4.37
5.30 -0.34 -2.47
-1.98 -2.76 7.85
11.27 0.38 -4.61
9.15 -2.55 9.77
8.85 1.96 10.08
7.54 -2.52 -8.94
7.49 -3.06 -8.97
-8.33 1.24 -5.56
5.04 3.43 -2.82
1.57 1.77 13.94
-9.28 2.84 -2.93
-6.60 3.72 5.69
12.57 -3.62 1.96
-6.05 -4.07 6.15
9.78 -3.29 9.03
3.77 -1.12 -3.97
6.34 0.16 1.47
-6.83 3.38 -7.66
5.51 3.78 12.57
-8.20 -4.20 3.71
-8.33 -3.43 3.49
3.26 4.44 -4.26
2.09 -4.43 -4.69
-6.24 -4.24 6.01
1.81 0.54 -4.74
-9.41 1.99 0.15
-8.86 -3.59 -4.38
3.24 -3.06 6.65
-7.14 1.19 -7.31
-5.95 2.95 -8.51
1.28 -1.98 -4.81
-3.93 -2.19 -9.86
0.28 3.92 7.81
5.76 -2.59 3.73
3.31 -0.08 -10.80
-7.71 -3.56 -6.58
5.93 -4.87 -1.29
8.53 -3.13 10.40
12.51 3.37 2.56
-6.53 1.11 -7.98
-7.95 1.30 -6.21
10.05 3.00 -6.53
-8.19 4.95 -5.81
-9.43 -4.65 -1.89
2.80 0.62 -10.89
-3.73 -0.56 -9.96
-9.47 -1.99 -1.42
-5.06 3.35 -9.19
5.65 4.62 -1.90
1.21 -1.09 14.00
4.47 3.34 13.06
7.36 -0.16 11.40
11.00 -2.61 7.20
0.02 4.34 -4.72
6.17 2.40 2.53
2.97 4.42 -4.40
5.98 3.23 -1.16
-9.11 -4.28 -3.63
-4.68 -1.03 7.03
5.99 1.28 3.14
6.20 0.79 2.42
-5.77 4.09 -8.66
6.35 -3.24 0.56
7.24 4.51 -9.15
3.51 -1.25 -4.13
11.17 -3.99 6.88
11.46 3.81 6.29
11.59 2.39 -3.92
1.89 4.19 -4.73
3.44 4.87 -4.17
6.02 -2.29 -1.04
8.71 2.21 -7.99
10.43 -0.40 -6.01
-8.90 0.78 2.25
4.19 3.39 -3.66
-5.47 4.75 6.57
3.55 0.18 -10.74
-8.82 0.09 -4.48
-3.23 3.68 7.60
12.44 -1.44 -1.04
11.21 3.42 -4.74
-1.38 4.45 7.91
2.87 0.93 -4.44
-2.49 3.43 7.77
12.38 0.24 -1.36
-8.30 -0.68 3.54
5.84 1.70 -1.51
-6.78 2.05 5.52
4.90 4.92 12.87
-9.34 -4.94 0.60
-9.47 -2.57 -1.37
6.25 2.18 2.20
12.24 1.11 4.01
2.38 2.18 13.76
-9.48 -4.90 -1.11
5.97 2.10 12.31
-2.33 -2.85 -10.52
0.27 -3.03 7.81
5.84 0.46 -1.50
-9.37 -2.57 -2.42
5.97 2.35 3.20
-6.74 -3.73 5.55
6.39 4.33 12.06
1.55 1.86 -4.78
3.13 -1.42 6.72
6.43 -2.46 -9.64
6.15 2.18 -0.63
-8.60 -0.96 2.97
5.07 -4.80 12.79
-9.44 1.60 -1.88
3.54 -4.64 6.44
12.60 -2.64 1.41
-0.29 -2.19 -10.97
6.17 -4.19 2.56
6.24 4.45 2.24
-9.32 1.97 -2.70
2.94 -3.76 -10.87
5.11 0.71 -10.26
-8.44 2.15 3.27
2.06 -0.59 13.84
-5.35 -4.10 6.65
-8.22 4.09 -5.76
-8.13 2.64 -5.92
1.59 3.97 -11.02
1.46 2.32 7.52
-6.82 -1.75 5.48
-9.46 -3.55 -0.49
4.47 0.39 -3.42
-9.11 -3.59 1.60
3.09 3.86 13.57
5.67 4.80 -1.85
-7.90 1.67 -6.28
7.20 4.90 -9.17
5.03 0.17 4.96
4.20 -1.29 -3.65
1.27 -0.81 -11.04
9.22 0.43 -7.50
6.48 1.96 12.01
1.21 -4.08 -4.81
1.03 -2.29 7.65
1.95 -1.29 7.34
0.39 4.45 -4.78
-7.65 3.18 4.53
2.36 0.63 -10.96
6.25 -4.12 -0.21
0.88 4.21 -4.81
12.54 2.05 -0.33
-8.47 -1.27 -5.28
7.07 2.85 11.60
-0.36 4.83 -10.96
12.14 -2.00 -2.39
11.05 -1.31 7.11
12.35 -2.91 -1.52
1.54 -2.57 7.49
-8.55 0.28 3.07
-7.57 2.23 -6.77
8.71 -3.16 -8.00
11.92 1.74 -3.08
-4.98 -1.82 6.87
0.03 0.92 7.85
12.55 4.90 -0.23
-8.27 -4.55 3.59
11.68 -3.20 -3.71
4.73 -4.09 12.95
10.13 3.44 8.57
4.43 -1.65 -3.46
-3.22 -1.12 7.60
-0.02 -3.21 7.86
-2.68 2.08 7.74
1.47 -1.30 7.52
2.29 -4.37 -10.96
-3.65 0.57 7.46
6.31 2.70 1.83
5.76 3.09 3.72
4.67 -3.94 -3.23
11.89 2.83 -3.17
-7.44 0.52 4.80
-2.50 -4.24 -10.47
-5.33 4.93 -9.00
9.07 -0.11 -7.65
-8.99 3.19 1.99
-6.88 2.66 -7.61
2.51 4.07 -4.57
2.15 0.28 7.25
-9.20 3.20 1.28
2.90 -4.76 -4.43
-4.70 1.46 -9.43
11.82 3.32 5.41
4.41 3.75 5.68
-8.15 -4.02 3.80
4.80 4.30 -3.09
-7.91 2.93 -6.27
12.57 -4.94 0.11
11.41 4.63 -4.34
0.61 3.37 -4.80
11.65 1.33 5.84
-8.74 -2.16 -4.68
12.54 1.27 -0.32
0.34 3.62 7.80
-9.44 4.22 -0.11
7.23 0.59 11.49
1.65 -4.84 -4.77
6.09 -0.04 -0.83
12.31 3.75 -1.71
1.44 -0.91 -4.79
0.51 0.99 -4.79
1.10 -1.91 -4.81
12.57 -1.11 1.99
12.12 -1.38 4.47
1.24 -3.01 -4.81
6.06 3.96 -9.83
-3.89 1.85 7.37
7.37 2.39 -9.06
12.50 -3.15 2.66
-7.03 -2.69 -7.45
6.80 0.49 -9.42
5.16 3.52 4.77
11.84 3.72 5.35
0.99 -0.32 -11.04
6.94 2.34 -9.34
12.47 2.71 -0.82
1.21 -4.61 -4.81
0.68 2.46 -4.81
7.74 -0.28 11.09
11.33 -4.76 6.56
-5.44 1.17 6.59
8.05 -2.92 -8.56
-9.34 4.21 0.60
5.69 2.44 3.88
7.53 1.30 11.27
2.83 -4.43 6.91
12.54 -4.23 2.29
5.90 2.91 -1.37
10.18 0.98 8.50
-4.20 -1.95 7.25
-9.44 2.23 -1.80
-8.62 -3.12 2.91
6.11 -1.69 12.23
5.90 -4.31 -1.36
5.65 2.96 -10.03
5.69 4.61 -10.01
11.31 -0.89 6.60
5.29 4.63 -2.49
4.66 3.78 -3.24
-6.44 3.52 -8.06
-2.35 4.30 -10.52
-4.35 2.44 -9.64
-6.40 -1.72 5.87
-0.94 1.66 7.92
-6.14 -4.03 6.08
6.03 1.87 3.03
1.37 -3.38 7.55
-2.32 4.65 7.80
-2.59 4.90 -10.43
5.04 4.36 -2.82
1.63 -0.62 13.93
-9.23 -3.45 1.15
5.20 3.23 -2.61
3.80 -0.30 6.24
3.53 -3.91 6.45
6.18 2.65 -0.50
1.71 -1.02 7.43
0.05 -4.48 -4.72
2.23 -3.56 13.80
5.25 4.85 -2.54
5.42 -0.04 -10.13
2.27 2.22 -4.64
5.44 1.24 4.33
-5.36 -1.34 6.64
12.52 -4.91 -0.44
0.26 4.15 -4.76
5.68 0.16 3.88
5.60 0.38 4.05
6.36 -1.97 1.20
-9.42 2.36 -2.03
3.44 2.06 13.45
5.14 4.67 4.80
12.42 3.38 3.19
2.61 -1.49 -4.54
10.94 -3.16 7.31
1.86 -4.05 -11.01
1.96 -4.43 13.86
0.36 2.23 7.80
5.64 -2.83 3.97
-9.47 -4.18 -1.21
5.71 4.78 -1.79
-5.83 -0.16 -8.62
12.01 4.84 4.84
8.76 -2.33 -7.95
-1.09 -3.67 -10.84
4.87 -4.24 -3.02
4.98 -4.38 5.02
6.18 -2.03 -0.49
6.31 -0.71 1.82
-6.70 2.22 5.59
5.95 4.58 3.26
5.00 -3.01 -2.86
3.79 1.16 6.25
12.59 2.49 1.72
2.10 -3.73 13.83
10.86 2.88 7.45
-8.82 -1.55 -4.50
6.10 2.87 2.82
-3.10 -0.21 -10.24
5.74 4.45 -1.71
3.18 3.57 13.54
3.97 3.06 -10.64
0.73 4.30 14.07
-8.24 -3.42 3.63
5.43 3.68 12.61
1.75 1.31 -11.01
6.35 -4.57 1.42
6.01 -4.46 -1.09
3.08 2.56 -10.84
8.99 2.93 9.94
6.35 1.22 0.69
3.54 0.48 -4.11
5.15 0.69 -2.68
3.84 4.21 13.31
12.02 1.77 4.80
1.34 -0.37 -4.80
5.48 -2.92 -2.19
0.82 -3.80 7.71
-3.58 -3.79 7.49
3.22 -4.89 -4.28
-8.92 1.03 -4.20
-8.58 -4.85 -5.06
3.72 -2.20 -4.00
5.90 -0.81 -9.91
0.09 3.12 -4.73
-6.43 0.73 -8.07
7.09 1.89 -9.25
6.16 -1.87 -0.58
-9.47 0.75 -0.78
-8.28 2.93 -5.65
-4.07 4.78 -9.79
-7.09 1.78 -7.38
12.60 4.94 1.43
-9.27 3.96 0.99
5.99 -2.60 -1.14
1.01 -4.70 -4.81
3.09 4.24 -10.84
4.28 -1.42 5.81
-6.22 1.88 6.02
0.71 -4.36 -11.04
-1.95 -1.04 -10.64
0.29 4.90 -4.76
5.44 -3.61 -2.26
-0.00 3.75 7.85
12.34 3.49 3.60
5.05 0.45 4.92
4.27 -2.76 5.82
5.10 2.36 4.86
3.90 -1.85 6.16
12.52 2.54 2.50
5.63 2.01 -1.92
11.96 -2.39 4.99
2.80 -3.13 13.65
5.35 -2.70 -2.40
1.86 -2.90 7.37
-9.14 3.70 -3.52
-8.59 2.09 2.98
12.60 -0.74 1.19
-4.15 0.13 -9.75
-3.23 4.50 7.60
-8.83 0.83 -4.47
-7.89 1.41 -6.31
12.60 4.46 1.47
5.18 -3.79 4.75
-7.08 1.20 -7.39
2.78 0.71 -4.47
12.60 2.41 1.49
-7.57 -4.37 4.63
12.50 2.78 -0.65
4.71 2.94 -3.19
-2.29 3.95 7.81
1.55 0.91 7.49
12.32 1.14 3.70
12.59 4.46 1.55
-0.38 1.04 7.89
-5.28 3.97 -9.04
1.88 -0.94 13.88
6.35 -0.06 1.41
1.03 2.00 -4.81
-2.22 -2.21 7.82
5.40 -1.34 -10.14
6.11 1.57 2.79
-9.39 1.04 -2.26
-1.36 -4.40 -10.79
-2.07 -0.71 7.84
11.22 -2.63 -4.71
6.18 -0.50 2.51
-4.22 -4.58 7.24
-9.48 3.63 -0.95
-3.78 0.34 7.42
4.93 -4.15 -2.94
1.36 -3.97 -4.80
-9.48 -3.65 -0.81
0.97 -1.49 7.67
4.51 -2.04 -3.39
-7.87 -1.25 -6.33
-8.98 -3.61 2.03
-1.74 2.00 7.88
-6.74 3.10 5.56
1.35 -0.80 -4.80
3.21 1.56 -10.82
-0.66 -2.82 7.91
1.96 -2.71 -4.71
6.35 -1.20 0.70
4.13 0.04 -10.59
6.36 1.82 0.99
12.20 -0.67 4.18
12.28 -0.62 -1.83
4.16 2.48 5.93
-5.31 -0.42 6.67
4.64 0.96 -3.26
12.14 3.43 -2.39
-1.90 1.01 7.86
8.51 2.51 -8.17
-6.43 3.30 -8.07
-4.93 -0.81 6.89
10.70 4.51 7.72
-1.84 5.00 7.87
7.53 -4.74 -8.95
9.30 2.23 -7.41
-8.99 0.65 1.99
2.97 -0.33 -4.40
10.12 -3.47 8.59
-0.20 3.83 -10.98
5.80 -0.39 -1.59
12.03 -2.35 4.79
3.40 4.44 -4.19
12.58 -4.45 1.73
-9.12 -0.49 -3.59
-7.88 -0.98 -6.32
10.67 4.36 -5.67
-9.39 0.86 0.26
4.67 -0.51 5.41
4.20 -3.88 13.17
12.59 -4.72 1.70
12.60 1.36 1.29
10.40 2.42 -6.07
7.61 2.30 11.20
5.69 0.02 -1.82
7.90 0.87 -8.67
2.39 -3.49 7.14
7.64 -0.45 -8.87
3.87 3.41 -3.90
2.29 2.49 -4.64
9.79 3.63 -6.86
2.17 4.80 -4.67
-7.27 1.04 -7.15
-4.59 1.92 7.07
4.22 4.47 5.87
1.98 4.92 -4.71
-2.98 3.47 -10.29
-6.25 -4.83 5.99
1.97 1.76 7.33
6.03 -1.43 3.04
-9.32 1.63 0.71
4.87 -1.21 -3.01
-8.96 4.76 2.09
-3.90 -1.19 7.37
5.27 -1.80 4.62
5.23 2.93 12.71
-7.76 3.76 -6.50
-8.91 1.42 -4.25
6.62 4.31 11.92
11.21 -3.14 -4.73
12.31 -1.16 -1.69
7.58 4.06 -8.91
5.99 2.35 3.16
12.48 -0.88 -0.81
1.26 3.14 7.59
5.27 1.61 -2.52
-9.24 -0.61 -3.13
-9.00 3.04 1.96
1.62 -0.58 7.47
8.88 -3.73 10.05
0.62 -2.02 14.08
-7.82 -3.31 4.29
-1.07 0.72 -10.84
2.19 -3.76 -4.66
2.63 4.11 -4.53
5.38 0.92 4.44
-7.31 3.97 -7.10
7.54 -2.05 -8.94
1.41 3.83 -4.80
4.38 -3.26 -3.50
12.60 -0.97 1.18
-8.95 -1.37 2.09
12.47 -4.43 -0.84
12.51 -1.43 -0.56
5.83 -2.53 -1.53
5.05 0.92 4.93
10.12 -3.72 -6.45
10.28 -4.75 8.36
6.01 -4.15 3.09
-9.36 4.63 0.52
3.46 0.68 -10.76
5.74 2.61 12.45
4.70 2.55 -10.41
0.83 4.85 14.05
0.79 -3.49 -11.04
3.26 1.75 -4.26
3.18 -4.15 13.54
-9.34 -0.78 -2.63
-2.59 -4.50 -10.43
12.60 0.99 1.17
8.10 -0.16 -8.52
-9.33 3.35 -2.65
2.27 -3.22 7.20
3.05 -4.13 6.78
12.55 -2.84 2.20
0.02 -2.95 7.85
5.86 -3.45 -1.45
5.75 -2.24 -1.70
6.35 -1.99 0.63
6.20 1.20 2.41
12.50 -2.44 2.61
5.19 0.73 -10.22
-7.42 -4.90 -6.97
9.93 -1.23 -6.69
9.18 1.40 9.74
-4.35 0.07 -9.64
-9.17 -0.29 -3.41
4.06 0.97 13.23
11.55 -3.83 6.07
3.31 4.95 -4.24
-1.58 -4.44 -10.73
-9.10 1.59 1.63
6.20 -1.27 2.43
10.08 0.56 -6.50
2.65 -2.40 -4.52
4.20 -2.52 5.89
6.36 3.15 0.82
2.63 -0.74 7.02
4.71 3.97 5.36
2.50 -4.59 7.09
12.57 -1.43 -0.01
0.71 1.14 -4.81
1.83 -1.69 13.89
3.30 0.50 6.61
11.76 1.67 5.56
6.22 2.55 -0.32
8.36 3.41 -8.30
-0.48 1.66 -10.94
-9.16 -2.79 -3.45
11.11 -4.84 6.99
-9.48 -0.74 -0.92
0.72 -3.11 -11.04
4.86 -0.46 12.89
-8.54 -0.50 3.08
3.88 0.09 -10.66
-9.42 -1.15 -2.04
4.71 -3.99 5.35
4.95 1.42 5.06
2.13 -0.54 -10.98
-6.40 4.95 5.87
5.98 -4.63 3.19
12.56 1.91 -0.04
10.50 -3.96 8.03
-9.45 3.79 -1.67
5.44 4.15 4.33
12.32 4.16 3.67
5.85 0.29 3.51
0.54 -3.42 -4.79
5.37 4.38 4.45
0.24 -1.34 -4.76
10.85 -0.34 -5.37
1.14 2.30 14.01
6.20 -2.18 2.42
2.75 -3.45 -10.90
-5.70 0.98 -8.72
12.13 -1.78 -2.43
6.91 -3.47 -9.35
3.54 4.01 -4.11
-6.22 3.41 6.02
-8.77 -1.50 2.56
-8.09 4.76 -5.97
6.06 -1.55 -0.92
9.06 3.95 -7.66
0.51 4.13 -4.79
8.84 -3.07 -7.88
-3.48 4.29 7.52
-3.30 0.67 7.58
3.42 -0.93 -4.18
-4.17 -3.00 -9.74
7.48 1.72 11.30
2.29 -2.58 7.19
-7.93 3.55 -6.25
10.78 -2.41 7.58
-5.41 2.80 -8.94
6.31 0.82 1.76
-7.50 -0.97 4.72
-9.27 2.63 0.97
5.40 -4.82 -2.32
-3.08 -0.07 -10.25
5.05 3.22 4.93
1.90 3.70 -4.73
-7.96 2.00 4.10
10.33 -2.75 -6.16
12.26 2.31 -1.91
6.15 -0.86 -0.63
6.27 1.40 -0.06
-9.47 -4.73 -0.67
7.50 -2.26 -8.97
6.18 -2.77 -0.50
-2.18 -3.10 -10.57
3.42 2.73 -4.18
-9.11 -4.55 -3.61
-9.48 1.72 -1.16
-7.38 -0.01 -7.02
4.48 -1.98 13.06
5.52 0.51 -2.13
7.76 -0.81 11.08
3.84 3.63 -3.92
-8.49 -3.64 -5.25
-1.47 -3.24 7.90
-1.38 3.96 7.91
-9.44 2.83 -0.12
-7.87 0.63 -6.33
5.04 -1.81 -10.28
9.01 -2.82 -7.71
11.74 0.46 -3.58
-7.44 3.74 -6.94
-2.92 1.96 -10.31
6.03 -0.66 12.28
-2.62 -3.76 -10.42
12.59 0.97 0.37
1.12 -3.34 -11.04
1.23 -0.75 7.60
6.28 3.97 2.01
4.22 -0.21 -10.56
-0.26 4.40 -10.97
-9.23 -2.80 -3.14
4.47 2.76 -3.42
-3.91 0.28 7.37
1.78 -4.77 -11.01
-8.57 4.04 -5.07
-7.83 0.19 -6.39
8.46 -2.00 -8.22
6.25 -2.15 -0.20
4.89 -0.37 5.14
-9.37 4.78 0.43
-8.33 3.24 -5.55
9.52 0.84 -7.17
5.20 -1.41 -2.61
1.79 -1.00 7.40
9.81 1.82 9.00
1.85 2.70 7.38
1.63 1.60 -4.77
1.56 4.45 -4.78
4.46 -1.16 5.64
-8.87 4.64 2.33
-9.19 3.08 1.31
-8.41 -2.18 -5.40
6.34 -2.05 1.48
11.97 1.10 4.97
0.62 -0.44 14.08
5.81 3.11 12.41
12.42 -2.68 -1.14
6.08 -0.06 2.87
4.94 -3.14 -10.32
6.06 2.57 2.92
2.36 -1.00 13.77
-6.17 -0.12 -8.32
12.60 -1.67 1.25
6.07 4.20 -9.82
1.71 1.61 -4.76
4.94 4.92 -2.94
6.09 1.95 12.25
1.51 3.41 -11.03
-9.25 0.59 1.06
-8.32 0.20 3.50
12.30 2.95 3.78
6.34 1.35 1.53
11.35 -0.96 6.51
1.40 -0.43 7.54
8.21 1.87 10.70
6.32 4.06 1.75
5.63 -4.09 4.00
6.30 2.98 0.09
-4.07 -4.48 -9.79
4.60 1.63 -3.30
-9.02 -4.19 -3.90
-1.89 0.79 7.87
-3.15 3.66 -10.22
6.33 -2.85 0.34
-5.63 0.06 6.46
3.11 -4.28 6.74
0.99 3.04 14.03
12.35 -2.76 3.53
0.37 1.12 -4.78
9.57 4.73 -7.12
6.36 3.15 1.01
-6.38 1.47 -8.12
12.24 -3.48 4.04
6.36 2.73 0.83
5.46 1.39 -2.23
-8.05 -2.78 -6.05
11.99 0.07 4.89
4.41 1.98 5.69
12.59 1.18 0.28
-4.58 -1.66 7.07
2.57 0.59 -4.55
12.24 -2.63 -2.00
12.51 4.02 2.54
2.43 -0.91 -4.60
2.75 0.29 -4.49
6.25 2.18 -0.20
-7.95 4.47 4.11
0.58 -2.90 -4.80
5.59 2.29 -2.01
6.09 1.61 2.85
12.30 -1.37 3.74
-1.74 4.24 7.88
